Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.049999999999999906,0.25,1.75
3,2.63,1.84,0.09199999999999985,0.37,2.63
100,88.02,35.15,1.7575000000000003,11.98,88.02
200,176.3,63.19,3.159500000000001,23.7,176.3
2000,1785.19,305.88,15.29399999999999,214.81,1785.19
10000,8969.83,574.95,28.7475,1030.17,8969.83
20000,17962.0,678.13,33.90650000000002,2038.0,17962.0
40000,35955.74,798.32,39.916,4044.26,35955.74
60000,53948.45,877.16,43.85800000000002,6051.55,53948.45
80000,71958.77,908.51,45.425499999999985,8041.23,71958.77
100000,89959.29,928.02,46.400999999999996,10040.71,89959.29
200000,179945.97,1018.1,50.90500000000001,20054.03,179945.97
400000,359964.86,1108.25,55.412499999999994,40035.14,359964.86
600000,539968.26,1145.36,57.26799999999997,60031.74,539968.26
800000,719991.36,1185.97,59.2985,80008.64,719991.36
1000000,900003.99,1200.0,60.00000000000002,99996.01,900003.99
