Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.09999999999999981,0.31,1.69
3,2.64,1.13,0.11299999999999981,0.36,2.64
100,87.34,27.6,2.76,12.66,87.34
200,175.48,44.33,4.433000000000003,24.52,175.48
2000,1785.42,141.88,14.187999999999997,214.58,1785.42
10000,8978.06,227.77,22.777000000000008,1021.94,8978.06
20000,17972.91,248.77,24.877000000000013,2027.09,17972.91
40000,35983.68,275.16,27.515999999999995,4016.32,35983.68
60000,53980.18,293.97,29.397000000000002,6019.82,53980.18
80000,71981.99,302.71,30.271000000000004,8018.01,71981.99
100000,89984.42,310.36,31.035999999999987,10015.58,89984.42
200000,179979.23,334.43,33.443,20020.77,179979.23
400000,359953.44,358.23,35.82299999999999,40046.56,359953.44
600000,539944.19,370.69,37.06899999999999,60055.81,539944.19
800000,719963.83,380.07,38.007,80036.17,719963.83
1000000,899965.29,388.13,38.812999999999995,100034.71,899965.29
