Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.64,2.0,0.09999999999999981,0.36,2.64
100,87.48,62.58,2.0868999999999986,12.52,87.48
200,175.87,119.52,3.3371,24.13,175.87
2000,1779.26,1002.9,13.990300000000008,220.74,1779.26
10000,8911.21,4260.62,36.98590000000001,1088.79,8911.21
20000,17842.54,7464.95,55.78099999999999,2157.46,17842.54
40000,35723.42,12114.82,81.72029999999998,4276.58,35723.42
60000,53605.52,15346.5,99.33039999999995,6394.48,53605.52
80000,71485.75,18232.74,114.7472,8514.25,71485.75
100000,89377.59,21076.99,129.49060000000003,10622.41,89377.59
200000,178860.23,27511.12,163.298,21139.77,178860.23
400000,357816.73,35156.58,204.27269999999996,42183.27,357816.73
600000,536788.49,40137.91,230.112,63211.51,536788.49
800000,715789.6,43027.18,245.1121000000001,84210.4,715789.6
1000000,894773.86,46363.39,262.33219999999994,105226.14,894773.86
