Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.049999999999999906,0.29,1.71
3,2.6,1.07,0.05349999999999991,0.4,2.6
100,88.27,35.2,1.76,11.73,88.27
200,176.94,62.49,3.1245000000000016,23.06,176.94
2000,1787.63,315.61,15.7805,212.37,1787.63
10000,8978.82,622.27,31.11350000000001,1021.18,8978.82
20000,17968.21,784.48,39.224,2031.79,17968.21
40000,35974.6,913.99,45.69949999999998,4025.4,35974.6
60000,53970.47,997.11,49.8555,6029.53,53970.47
80000,71965.91,1053.03,52.65150000000001,8034.09,71965.91
100000,89966.26,1097.38,54.868999999999986,10033.74,89966.26
200000,179968.88,1179.83,58.991499999999995,20031.12,179968.88
400000,359989.37,1270.4,63.52000000000001,40010.63,359989.37
600000,539985.55,1339.08,66.95400000000001,60014.45,539985.55
800000,719995.48,1373.39,68.66950000000001,80004.52,719995.48
1000000,899985.05,1414.26,70.713,100014.95,899985.05
