Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.09999999999999981,0.29,1.71
3,2.5,2.0,0.19999999999999962,0.5,2.5
100,85.54,45.73,4.5729999999999995,14.46,85.54
200,173.25,71.72,7.171999999999996,26.75,173.25
2000,1778.23,228.41,22.84100000000001,221.77,1778.23
10000,8968.44,355.99,35.599000000000004,1031.56,8968.44
20000,17960.76,407.72,40.77199999999999,2039.24,17960.76
40000,35956.02,461.92,46.192,4043.98,35956.02
60000,53953.84,485.84,48.583999999999996,6046.16,53953.84
80000,71951.14,503.51,50.351000000000006,8048.86,71951.14
100000,89956.74,522.57,52.257,10043.26,89956.74
200000,179945.16,570.3,57.03000000000001,20054.84,179945.16
400000,359925.85,611.45,61.145,40074.15,359925.85
600000,539929.15,633.22,63.32199999999999,60070.85,539929.15
800000,719893.7,649.47,64.94700000000003,80106.3,719893.7
1000000,899885.89,659.29,65.92900000000002,100114.11,899885.89
