Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,2.0,0.14000000000000018,0.24,1.76
3,2.69,2.0,0.14000000000000018,0.31,2.69
100,86.5,50.63,3.2700999999999993,13.5,86.5
200,173.48,88.11,5.566700000000003,26.52,173.48
2000,1765.64,439.4,25.388799999999996,234.36,1765.64
10000,8902.05,857.69,48.50580000000001,1097.95,8902.05
20000,17846.28,1018.91,57.018599999999985,2153.72,17846.28
40000,35736.6,1185.89,66.01059999999997,4263.4,35736.6
60000,53631.14,1273.51,70.50009999999997,6368.86,53631.14
80000,71529.66,1349.54,74.57560000000001,8470.34,71529.66
100000,89422.7,1388.91,76.7552,10577.3,89422.7
200000,178910.53,1517.08,84.0526,21089.47,178910.53
400000,357894.68,1673.13,92.38390000000001,42105.32,357894.68
600000,536888.29,1738.15,95.81599999999997,63111.71,536888.29
800000,715878.26,1787.49,98.36950000000006,84121.74,715878.26
1000000,894882.47,1830.93,100.62180000000002,105117.53,894882.47
