Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.010000000000000007,0.21,1.79
3,2.7,1.89,0.010000000000000007,0.3,2.7
100,89.76,49.99,0.25180000000000013,10.24,89.76
200,179.39,99.81,0.5017,20.61,179.39
2000,1796.23,964.63,4.8206000000000016,203.77,1796.23
10000,8976.09,4472.2,22.360500000000002,1023.91,8976.09
20000,17952.31,8416.95,42.086200000000005,2047.69,17952.31
40000,35914.38,14850.19,74.252,4085.62,35914.38
60000,53882.39,20438.49,102.19029999999997,6117.61,53882.39
80000,71857.64,25787.32,128.93420000000003,8142.36,71857.64
100000,89839.02,29500.77,147.5014,10160.98,89839.02
200000,179772.05,43629.52,218.1451999999999,20227.95,179772.05
400000,359700.56,60003.43,300.0145,40299.44,359700.56
600000,539635.04,71021.2,355.1035999999999,60364.96,539635.04
800000,719623.32,77703.08,388.5130000000001,80376.68,719623.32
1000000,899608.87,82836.99,414.18189999999987,100391.13,899608.87
