Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.65,1.0,0.08999999999999991,0.35,1.65
3,2.44,1.83,0.16469999999999982,0.56,2.44
100,84.06,48.46,4.361399999999999,15.94,84.06
200,168.74,92.61,8.3349,31.26,168.74
2000,1734.67,501.63,45.14669999999998,265.33,1734.67
10000,8824.53,841.81,75.7629,1175.47,8824.53
20000,17719.66,939.44,84.5496,2280.34,17719.66
40000,35505.36,1029.48,92.65319999999998,4494.64,35505.36
60000,53299.78,1063.65,95.7285,6700.22,53299.78
80000,71099.71,1086.35,97.77150000000003,8900.29,71099.71
100000,88902.21,1102.89,99.26009999999998,11097.79,88902.21
200000,177899.13,1140.69,102.66210000000001,22100.87,177899.13
400000,355913.51,1169.28,105.23519999999996,44086.49,355913.51
600000,533915.96,1185.2,106.668,66084.04,533915.96
800000,711908.81,1189.91,107.09190000000001,88091.19,711908.81
1000000,889893.76,1196.36,107.67240000000001,110106.24,889893.76
