Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.08999999999999991,0.29,1.71
3,2.48,2.0,0.19000000000000006,0.52,2.48
100,83.36,66.03,6.270799999999997,16.64,83.36
200,167.03,129.29,12.284900000000002,32.97,167.03
2000,1709.31,877.91,83.39869999999999,290.69,1709.31
10000,8806.33,1619.24,153.82530000000006,1193.67,8806.33
20000,17735.04,1832.7,174.10390000000007,2264.96,17735.04
40000,35623.77,1978.82,187.98550000000003,4376.23,35623.77
60000,53530.55,2033.22,193.15370000000001,6469.45,53530.55
80000,71428.17,2072.34,196.87020000000015,8571.83,71428.17
100000,89329.16,2098.22,199.32860000000005,10670.84,89329.16
200000,178825.09,2167.92,205.9503,21174.91,178825.09
400000,357816.19,2215.53,210.47309999999993,42183.81,357816.19
600000,536810.8,2239.36,212.7367,63189.2,536810.8
800000,715813.65,2251.74,213.91250000000008,84186.35,715813.65
1000000,894812.58,2259.32,214.63310000000004,105187.42,894812.58
