Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.04000000000000003,0.32,1.68
3,2.58,1.87,0.07480000000000005,0.42,2.58
100,87.3,49.53,1.9812,12.7,87.3
200,174.59,97.6,3.9039999999999986,25.41,174.59
2000,1750.22,756.27,30.250800000000005,249.78,1750.22
10000,8826.02,1956.4,78.25600000000003,1173.98,8826.02
20000,17709.51,2443.99,97.75959999999998,2290.49,17709.51
40000,35494.82,2880.72,115.22880000000005,4505.18,35494.82
60000,53279.08,3117.36,124.69439999999994,6720.92,53279.08
80000,71064.74,3265.17,130.60679999999994,8935.26,71064.74
100000,88861.58,3368.41,134.73640000000006,11138.42,88861.58
200000,177863.49,3633.96,145.3584,22136.51,177863.49
400000,355869.05,3833.15,153.32599999999996,44130.95,355869.05
600000,533860.15,3937.17,157.48680000000004,66139.85,533860.15
800000,711868.04,3976.71,159.06840000000003,88131.96,711868.04
1000000,889861.17,4022.23,160.88920000000002,110138.83,889861.17
