Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.08999999999999991,0.29,1.71
3,2.63,2.0,0.09999999999999981,0.37,2.63
100,86.03,66.17,3.2519000000000005,13.97,86.03
200,172.25,131.12,6.2701,27.75,172.25
2000,1749.45,1169.58,39.651,250.55,1749.45
10000,8858.19,4933.05,88.87140000000001,1141.81,8858.19
20000,17784.99,8597.18,117.4953,2215.01,17784.99
40000,35644.41,15293.86,159.3826,4355.59,35644.41
60000,53506.13,20780.56,191.0218000000001,6493.87,53506.13
80000,71383.6,25344.76,216.0148999999999,8616.4,71383.6
100000,89268.25,29191.85,236.50429999999994,10731.75,89268.25
200000,178683.0,45004.76,318.7131,21317.0,178683.0
400000,357601.3,63135.38,411.64600000000013,42398.7,357601.3
600000,536565.97,73678.77,465.37249999999995,63434.03,536565.97
800000,715530.6,82400.87,509.79040000000003,84469.4,715530.6
1000000,894510.7,87781.39,537.1186999999999,105489.3,894510.7
