Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.09999999999999981,0.29,1.71
3,2.59,2.0,0.10999999999999995,0.41,2.59
100,86.55,66.22,3.5989,13.45,86.55
200,172.97,130.84,6.910899999999999,27.03,172.97
2000,1756.43,1131.45,44.12850000000001,243.57,1756.43
10000,8893.68,4298.01,104.9955,1106.32,8893.68
20000,17857.53,7179.53,143.67020000000005,2142.47,17857.53
40000,35811.68,11225.22,191.25600000000003,4188.32,35811.68
60000,53770.54,14079.41,223.33219999999997,6229.46,53770.54
80000,71751.1,16267.77,246.8862,8248.9,71751.1
100000,89734.04,17885.91,264.0558,10265.96,89734.04
200000,179706.62,22708.47,314.87880000000007,20293.38,179706.62
400000,359651.71,27389.31,364.2495000000001,40348.29,359651.71
600000,539597.98,30073.78,391.93929999999995,60402.02,539597.98
800000,719579.12,31744.28,409.1365999999999,80420.88,719579.12
1000000,899547.02,32828.03,420.398,100452.98,899547.02
