Timestep,Value_at_Risk
2,0.05
3,0.05
100,1.75
200,3.4
2000,28.31
10000,81.7525
20000,108.19999999999999
40000,127.4675
60000,138.89249999999998
80000,143.64499999999998
200000,161.4925
400000,172.785
600000,175.425
800000,176.56750000000002
1000000,181.975
