Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.72,2.0,0.010000000000000007,0.28,2.72
100,89.53,66.67,0.1696,10.47,89.53
200,178.98,133.21,0.33369999999999966,21.02,178.98
2000,1797.2,1315.17,3.187199999999999,202.8,1797.2
10000,8986.07,6487.69,14.761800000000003,1013.93,8986.07
20000,17974.35,12665.55,26.981800000000003,2025.65,17974.35
40000,35950.53,24703.93,49.13870000000001,4049.47,35950.53
60000,53925.37,36567.18,68.38299999999998,6074.63,53925.37
80000,71909.62,48279.18,83.63870000000001,8090.38,71909.62
200000,179856.09,114061.79,150.62760000000003,20143.91,179856.09
400000,359776.31,226123.26,231.22379999999998,40223.69,359776.31
600000,539745.05,333797.45,274.4831000000001,60254.95,539745.05
800000,719689.82,436887.53,310.0382,80310.18,719689.82
1000000,899676.35,543629.32,334.9064,100323.65,899676.35
