Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.04,0.25,1.75
3,2.58,1.84,0.0736,0.42,2.58
100,86.54,49.26,1.9704,13.46,86.54
200,173.19,95.92,3.836800000000001,26.81,173.19
2000,1750.46,743.05,29.72200000000001,249.54,1750.46
10000,8825.8,1894.01,75.76040000000005,1174.2,8825.8
20000,17706.53,2391.85,95.67400000000002,2293.47,17706.53
40000,35488.07,2814.08,112.5632,4511.93,35488.07
60000,53272.41,3070.42,122.8168,6727.59,53272.41
80000,71065.28,3215.06,128.6024,8934.72,71065.28
200000,177868.22,3582.61,143.3044,22131.78,177868.22
400000,355857.99,3771.56,150.86239999999998,44142.01,355857.99
600000,533859.67,3868.71,154.74840000000003,66140.33,533859.67
800000,711831.78,3924.08,156.96320000000003,88168.22,711831.78
1000000,889836.26,3965.76,158.63039999999995,110163.74,889836.26
