Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,2.0,0.0599999999999999,0.25,1.75
3,2.66,2.0,0.0599999999999999,0.34,2.66
100,87.77,66.72,1.9992,12.23,87.77
200,175.45,132.29,3.940900000000001,24.55,175.45
2000,1768.02,1205.73,32.54849999999998,231.98,1768.02
10000,8897.72,4758.01,102.78650000000005,1102.28,8897.72
20000,17850.69,7897.36,150.68279999999996,2149.31,17850.69
40000,35791.35,12225.83,207.6815,4208.65,35791.35
60000,53750.23,15055.41,242.62529999999995,6249.77,53750.23
80000,71727.36,16899.29,264.8373000000001,8272.64,71727.36
200000,179663.43,23741.92,342.81960000000004,20336.57,179663.43
400000,359606.75,28778.92,398.3232000000002,40393.25,359606.75
600000,539595.76,30798.77,421.0396999999998,60404.24,539595.76
800000,719558.44,32417.38,438.3757999999998,80441.56,719558.44
1000000,899558.59,33484.52,449.6015999999999,100441.41,899558.59
