Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.01,0.19,1.81
3,2.71,1.1,0.01,0.29,2.71
100,89.49,49.89,0.2508000000000001,10.51,89.49
200,178.85,99.61,0.5005,21.15,178.85
2000,1795.5,973.13,4.863400000000002,204.5,1795.5
10000,8978.76,4447.26,22.23519999999997,1021.24,8978.76
20000,17960.64,8076.0,40.381000000000014,2039.36,17960.64
40000,35924.94,14833.58,74.16929999999999,4075.06,35924.94
60000,53891.59,20372.65,101.86179999999996,6108.41,53891.59
80000,71869.45,24698.16,123.48819999999998,8130.55,71869.45
200000,179794.11,42599.45,212.99480000000003,20205.89,179794.11
400000,359705.11,59752.11,298.7580999999999,40294.89,359705.11
600000,539669.52,69327.33,346.6342,60330.48,539669.52
800000,719610.57,77145.29,385.7244,80389.43,719610.57
1000000,899596.36,82293.69,411.4657,100403.64,899596.36
