Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.049999999999999906,0.22,1.78
3,2.54,2.0,0.15000000000000024,0.46,2.54
100,84.5,66.18,4.942499999999996,15.5,84.5
200,169.32,129.87,9.644,30.68,169.32
2000,1731.08,981.7,68.86100000000002,268.92,1731.08
10000,8851.54,2242.58,148.95550000000014,1148.46,8851.54
20000,17825.95,2685.32,176.02649999999997,2174.05,17825.95
40000,35802.52,3032.61,196.73799999999991,4197.48,35802.52
60000,53786.51,3190.29,206.09500000000003,6213.49,53786.51
80000,71781.04,3275.07,211.00149999999996,8218.96,71781.04
200000,179780.87,3530.41,225.76199999999997,20219.13,179780.87
400000,359771.38,3671.5,233.615,40228.62,359771.38
600000,539779.34,3733.91,237.1415,60220.66,539779.34
800000,719758.11,3767.61,239.01799999999992,80241.89,719758.11
1000000,899768.5,3785.83,240.04499999999993,100231.5,899768.5
