Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,2.0,0.08999999999999991,0.28,1.72
3,2.62,2.0,0.08999999999999991,0.38,2.62
100,86.39,66.64,2.9962,13.61,86.39
200,172.94,131.82,5.929200000000001,27.06,172.94
2000,1740.77,1113.88,50.1269,259.23,1740.77
10000,8807.04,3152.47,141.86149999999984,1192.96,8807.04
20000,17713.62,4104.0,184.67719999999997,2286.38,17713.62
40000,35579.02,4816.0,216.71770000000004,4420.98,35579.02
60000,53456.73,5202.06,234.09040000000002,6543.27,53456.73
80000,71346.39,5407.63,243.34070000000008,8653.61,71346.39
200000,178741.83,5903.34,265.6479,21258.17,178741.83
400000,357725.18,6184.72,278.30989999999997,42274.82,357725.18
600000,536725.73,6310.34,283.9636999999998,63274.27,536725.73
800000,715696.92,6391.57,287.61840000000007,84303.08,715696.92
1000000,894698.17,6461.7,290.77460000000013,105301.83,894698.17
