Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.0,0.2,1.8
3,2.68,2.0,0.01,0.32,2.68
100,89.04,66.66,0.1699,10.96,89.04
200,177.91,133.14,0.3353999999999997,22.09,177.91
2000,1787.11,1322.09,3.2583,212.89,1787.11
10000,8935.59,6492.94,14.6895,1064.41,8935.59
20000,17872.96,12773.17,27.17809999999999,2127.04,17872.96
40000,35749.23,24841.6,48.7928,4250.77,35749.23
60000,53625.12,36436.26,67.08580000000002,6374.88,53625.12
80000,71506.85,48463.42,84.5635,8493.15,71506.85
200000,178856.23,116541.02,154.42529999999994,21143.77,178856.23
400000,357781.86,225318.22,224.3593,42218.14,357781.86
600000,536741.64,336332.42,270.103,63258.36,536741.64
800000,715675.55,447067.49,311.2267000000001,84324.45,715675.55
1000000,894650.86,545971.19,339.7657000000001,105349.14,894650.86
