Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.0899999999999999,0.27,1.73
3,2.6,1.1,0.0989999999999999,0.4,2.6
100,84.06,47.99,4.319100000000001,15.94,84.06
200,168.45,91.5,8.235,31.55,168.45
2000,1734.01,500.43,45.03869999999998,265.99,1734.01
10000,8824.41,833.32,74.9988,1175.59,8824.41
20000,17715.45,943.1,84.87900000000003,2284.55,17715.45
40000,35507.43,1014.87,91.33830000000002,4492.57,35507.43
60000,53298.44,1051.07,94.59629999999996,6701.56,53298.44
80000,71095.48,1069.57,96.26129999999998,8904.52,71095.48
200000,177908.39,1122.04,100.98359999999998,22091.61,177908.39
400000,355903.18,1151.23,103.6107,44096.82,355903.18
600000,533907.39,1167.5,105.075,66092.61,533907.39
800000,711881.32,1174.95,105.7455,88118.68,711881.32
1000000,889886.94,1179.03,106.11269999999996,110113.06,889886.94
