Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.0499999999999999,0.24,1.76
3,2.6,1.84,0.0919999999999998,0.4,2.6
100,87.17,49.2,2.459999999999999,12.83,87.17
200,174.46,95.38,4.768999999999999,25.54,174.46
2000,1766.75,668.63,33.43149999999999,233.25,1766.75
10000,8926.28,1477.69,73.88449999999999,1073.72,8926.28
20000,17911.12,1794.23,89.71149999999996,2088.88,17911.12
40000,35896.64,2033.95,101.69750000000003,4103.36,35896.64
60000,53883.78,2159.48,107.97399999999998,6116.22,53883.78
80000,71879.22,2246.44,112.322,8120.78,71879.22
200000,179883.9,2424.86,121.24299999999998,20116.1,179883.9
400000,359877.34,2521.38,126.06900000000002,40122.66,359877.34
600000,539887.07,2553.56,127.67800000000004,60112.93,539887.07
800000,719866.29,2589.07,129.45350000000002,80133.71,719866.29
1000000,899876.89,2608.27,130.41349999999994,100123.11,899876.89
