Timestep,Value_at_Risk
2,0.1
3,0.1
100,3.4120000000000004
200,3.918000000000001
2000,12.605000000000004
10000,52.218
20000,102.218
40000,202.21800000000002
60000,302.218
80000,402.218
100000,502.218
200000,1002.218
400000,2002.218
600000,3002.218
800000,4002.218
1000000,5002.218000000001
