Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7590934926353523,1.0,0.04000000000000003,0.0,2.0
3,2.6860094777000483,1.47,0.05880000000000003,0.0,3.0
100,87.28663170102165,48.17,1.926800000000001,0.0,100.0
200,174.64862746541306,90.9,3.636,0.0,200.0
2000,1753.6265822861453,649.45,25.978000000000005,0.0,2000.0
10000,8846.388668616446,1531.55,61.26199999999995,0.0,10000.0
20000,17728.34803085099,1938.53,77.54120000000003,0.0,20000.0
40000,35513.20510628588,2350.18,94.0072,0.0,40000.0
60000,53307.70435193398,2551.7,102.06799999999994,0.0,60000.0
80000,71093.66088925677,2687.36,107.49439999999996,0.0,80000.0
