Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.61,1.9,0.09499999999999983,0.39,1.61
3,2.37,2.88,0.1440000000000002,0.63,2.37
100,81.2,74.58,3.7290000000000014,18.8,81.2
200,162.8,138.82,6.941000000000002,37.2,162.8
2000,1668.23,677.91,33.89550000000001,331.77,1668.23
10000,8436.45,1307.03,65.3515,1563.55,8436.45
20000,16899.28,1977.17,98.85850000000002,3100.72,16899.28
40000,33829.65,3310.79,165.53949999999998,6170.35,33829.65
60000,50753.15,4648.14,232.407,9246.85,50753.15
80000,67686.95,5981.12,299.05600000000015,12313.05,67686.95
100000,84620.46,7310.86,365.5429999999999,15379.54,84620.46
200000,169276.46,13967.17,698.3584999999999,30723.54,169276.46
400000,338592.44,27296.25,1364.8125,61407.56,338592.44
600000,507925.72,40633.8,2031.6900000000005,92074.28,507925.72
800000,677262.47,53977.2,2698.8600000000006,122737.53,677262.47
1000000,846603.44,67315.52,3365.7760000000003,153396.56,846603.44
