Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7175,1.0,0.05500000000000082,0.2825,1.7175
3,2.6075,1.47,0.07700000000000064,0.3925,2.6075
100,88.0625,44.7,2.0916999999999986,11.9375,88.0625
200,176.115,85.345,3.8740499999999995,23.885,176.115
2000,1776.5,674.7825,22.60982499999999,223.5,1776.5
10000,8942.0275,2743.6325,55.88165000000003,1057.9725,8942.0275
20000,17918.495,5002.0625,79.23939999999999,2081.505,17918.495
40000,35883.45,9087.13,112.27274999999995,4116.55,35883.45
60000,53856.325,12907.705,138.7719999999999,6143.675,53856.325
80000,71832.0475,16638.06,162.3268000000001,8167.9525,71832.0475
100000,89809.79,20066.4575,183.35639999999984,10190.21,89809.79
