Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.57,1.87,0.16829999999999984,0.43,1.57
3,2.41,2.79,0.25109999999999966,0.59,2.41
100,83.52,56.38,5.074199999999998,16.48,83.52
200,169.28,90.96,8.186399999999999,30.72,169.28
2000,1755.98,283.85,25.54649999999999,244.02,1755.98
10000,8827.41,820.63,73.8567,1172.59,8827.41
20000,17665.93,1486.01,133.74089999999995,2334.07,17665.93
40000,35346.29,2813.76,253.23839999999993,4653.71,35346.29
60000,53028.96,4147.24,373.2516000000001,6971.04,53028.96
80000,70713.59,5479.51,493.15590000000003,9286.41,70713.59
100000,88400.49,6808.74,612.7865999999999,11599.51,88400.49
200000,176809.55,13462.55,1211.6294999999993,23190.45,176809.55
400000,353594.32,26798.63,2411.8767,46405.68,353594.32
600000,530402.09,40110.76,3609.9683999999997,69597.91,530402.09
800000,707203.79,53451.53,4810.637699999999,92796.21,707203.79
1000000,883994.47,66776.66,6009.899399999999,116005.53,883994.47
