Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.08999999999999991,0.25,1.75
3,2.66,1.0,0.08999999999999991,0.34,2.66
100,87.61,26.52,2.518299999999996,12.39,87.61
200,175.49,42.47,4.033999999999997,24.51,175.49
2000,1769.26,262.85,24.96949999999998,230.74,1769.26
10000,8838.6,1222.85,116.17010000000016,1161.4,8838.6
20000,17674.52,2422.85,230.17010000000025,2325.48,17674.52
40000,35350.39,4822.85,458.16949999999923,4649.61,35350.39
60000,53020.74,7222.85,686.170099999999,6979.26,53020.74
80000,70695.8,9622.85,914.170099999999,9304.2,70695.8
100000,88355.87,12022.85,1142.169499999999,11644.13,88355.87
200000,176727.78,24022.85,2282.1695000000036,23272.22,176727.78
400000,353444.24,48022.85,4562.170100000003,46555.76,353444.24
600000,530181.56,72022.85,6842.170099999997,69818.44,530181.56
800000,706939.41,96022.85,9122.170099999987,93060.59,706939.41
1000000,883652.31,120022.85,11402.170099999987,116347.69,883652.31
