Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.584,1.0,0.046000000000000964,0.416,1.584
3,2.404,1.422,0.06260000000000084,0.596,2.404
100,80.808,38.182,1.0711399999999995,19.192,80.808
200,162.19,72.096,1.7098400000000002,37.81,162.19
2000,1632.34,602.55,7.433240000000004,367.66,1632.34
10000,8180.016,2494.732,19.151080000000004,1819.984,8180.016
20000,16369.386,4359.232,29.655200000000008,3630.614,16369.386
40000,32756.138,7574.506,46.655479999999926,7243.862,32756.138
60000,49142.91,10062.774,59.489239999999945,10857.09,49142.91
80000,65535.224,12263.5,70.88776000000001,14464.776,65535.224
100000,81925.112,13981.4,79.69044,18074.888,81925.112
