Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.91,0.0860999999999999,0.22,1.78
3,2.62,2.86,0.13330000000000014,0.38,2.62
100,87.24,54.26,2.4410000000000007,12.76,87.24
200,174.91,91.22,4.1041,25.09,174.91
2000,1772.72,442.45,19.909500000000005,227.28,1772.72
10000,8909.93,886.94,39.91499999999999,1090.07,8909.93
20000,17837.37,1387.44,62.43739999999999,2162.63,17837.37
40000,35689.2,2383.54,107.2613,4310.8,35689.2
60000,53542.75,3378.57,152.03639999999996,6457.25,53542.75
80000,71392.84,4376.4,196.93529999999998,8607.16,71392.84
100000,89249.01,5376.4,241.93540000000004,10750.99,89249.01
200000,178520.8,10370.2,466.6616999999999,21479.2,178520.8
400000,357064.36,20379.17,917.0600999999997,42935.64,357064.36
600000,535622.14,30385.94,1367.3696999999995,64377.86,535622.14
800000,714185.47,40385.7,1817.3587000000005,85814.53,714185.47
1000000,892729.41,50367.17,2266.5252,107270.59,892729.41
