Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7825,1.0,0.05500000000000082,0.2175,1.7825
3,2.665,1.4575,0.07650000000000064,0.335,2.665
100,88.665,36.79,1.3804249999999993,11.335,88.665
200,177.6825,70.12,2.3046749999999996,22.3175,177.6825
2000,1791.2075,521.45,8.517300000000002,208.7925,1791.2075
10000,8980.665,2082.0775,20.901425000000007,1019.335,8980.665
20000,17967.0675,3625.0775,32.07237500000001,2032.9325,17967.0675
40000,35956.6525,6080.56,45.721649999999975,4043.3475,35956.6525
60000,53947.74,7676.7625,54.27765000000005,6052.26,53947.74
80000,71940.5075,8927.5825,60.75147500000007,8059.4925,71940.5075
100000,89934.0575,10044.0875,66.75017500000003,10065.9425,89934.0575
