Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.745,1.0,0.01,0.255,1.745
3,2.5999999999999996,1.105,0.01,0.4,2.5999999999999996
100,89.96000000000001,48.730000000000004,0.24549999999999994,10.04,89.96000000000001
200,179.67000000000002,97.395,0.4892500000000001,20.33,179.67000000000002
2000,1795.7350000000001,969.4,4.84685,204.265,1795.7350000000001
10000,8977.529999999999,4659.32,23.297250000000005,1022.47,8977.529999999999
20000,17961.575,8914.03,44.57115,2038.4250000000002,17961.575
40000,35924.104999999996,16769.59,83.84835000000001,4075.895,35924.104999999996
60000,53889.775,24216.265,121.08070000000004,6110.225,53889.775
80000,71847.56,31464.94,157.32360000000006,8152.4400000000005,71847.56
100000,89812.475,38400.27,192.00025000000005,10187.525000000001,89812.475
