Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.6811522144690294,0.76,0.07599999999999985,0.5025000000000001,1.4974999999999998
3,2.576940525864193,0.7825,0.07824999999999985,0.7075,2.2925
100,86.16319008199017,37.8375,3.783749999999999,22.6475,77.3525
200,172.51029404601496,72.74,7.273999999999998,44.945,155.055
2000,1750.2776417173882,503.225,50.32249999999999,435.5025,1564.4975
10000,8918.169448737492,840.3399999999999,84.03399999999999,2050.5325000000003,7949.4675
20000,17900.93862489781,1051.425,105.14250000000001,4059.7975,15940.202500000001
40000,35873.2121312691,1315.055,131.5055,8078.639999999999,31921.36
60000,53851.45090930474,1524.3999999999999,152.43999999999997,12097.325,47902.674999999996
80000,71830.05845428054,1707.0324999999998,170.70324999999997,16115.830000000002,63884.17
100000,89812.50604448459,1877.6175,187.76174999999998,20130.155,79869.845
