Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.58,2.0,0.17999999999999983,0.42,1.58
3,2.49,2.0,0.17999999999999983,0.51,2.49
100,85.32,45.45,4.090500000000003,14.68,85.32
200,170.89,75.78,6.820199999999996,29.11,170.89
2000,1737.07,482.52,43.42680000000003,262.93,1737.07
10000,8708.56,2162.71,194.64389999999986,1291.44,8708.56
20000,17421.03,4262.71,383.6438999999997,2578.97,17421.03
40000,34848.89,8462.71,761.6439000000003,5151.11,34848.89
60000,52264.17,12662.71,1139.6439000000005,7735.83,52264.17
80000,69682.38,16862.71,1517.643900000001,10317.62,69682.38
100000,87104.78,21062.71,1895.6438999999996,12895.22,87104.78
200000,174276.72,41379.25,3724.132499999999,25723.28,174276.72
400000,348675.42,81379.25,7324.132499999999,51324.58,348675.42
600000,523057.91,121379.25,10924.132500000002,76942.09,523057.91
800000,697475.29,161379.25,14524.132500000007,102524.71,697475.29
1000000,871889.08,201379.25,18124.13250000001,128110.92,871889.08
