Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.9960830078126488,0.77,0.0076500000000000005,1.01,0.99
3,1.4901874282799512,0.855,0.007775000000000001,1.5125,1.4875
100,50.08845360778119,43.415,0.21835,49.7725,50.2275
200,99.70221626192264,89.36749999999999,0.4490499999999999,100.14250000000001,99.85749999999999
2000,996.6447226870483,905.1575,4.526400000000001,1002.5575,997.4425
10000,4979.898371831994,4192.6775,20.964450000000003,5014.6075,4985.3925
20000,9961.71088822325,8247.335000000001,41.238150000000005,10026.92,9973.08
40000,19921.113809968774,15929.07,79.646125,20059.21,19940.79
60000,29884.197589607495,23272.02,116.36027499999997,30085.275,29914.725
80000,39848.04398230012,30332.682500000003,151.66379999999998,40110.37,39889.63
100000,49819.85414121604,37113.895000000004,185.569825,50128.982500000006,49871.017499999994
