Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8250000000000002,1.0,0.01,0.175,1.8250000000000002
3,2.725,1.95,0.01,0.275,2.725
100,89.49000000000001,52.685,0.26539999999999997,10.51,89.49000000000001
200,179.53,105.525,0.5298,20.47,179.53
2000,1797.135,1044.185,5.220699999999999,202.865,1797.135
10000,8977.135,4952.9,24.765549999999994,1022.865,8977.135
20000,17955.09,9615.35,48.07715,2044.91,17955.09
40000,35912.17,18221.28,91.10685000000002,4087.83,35912.17
60000,53867.33,26359.925000000003,131.7988,6132.67,53867.33
80000,71832.25,34093.575,170.46620000000007,8167.75,71832.25
100000,89791.715,41783.025,208.91359999999997,10208.285,89791.715
