Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,0.0,0.0,0.18,1.82
3,2.73,0.0,0.0,0.27,2.73
100,89.62,7.01,0.0358,10.38,89.62
200,178.68,22.06,0.11159999999999996,21.32,178.68
2000,1790.22,466.98,2.3363,209.78,1790.22
10000,8938.45,2454.95,12.275899999999993,1061.55,8938.45
20000,17875.68,4822.69,24.113100000000014,2124.32,17875.68
40000,35754.32,9550.3,47.75019999999999,4245.68,35754.32
60000,53631.73,13702.92,68.51270000000001,6368.27,53631.73
80000,71512.25,17707.2,88.5332,8487.75,71512.25
100000,89398.95,21476.5,107.38049999999996,10601.05,89398.95
200000,178819.99,39391.11,196.95419999999996,21180.01,178819.99
400000,357633.26,73579.72,367.899,42366.74,357633.26
600000,536478.94,103533.58,517.6698,63521.06,536478.94
800000,715358.44,129838.97,649.1959999999998,84641.56,715358.44
1000000,894256.06,150829.34,754.1469999999998,105743.94,894256.06
