Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7175,1.0,0.05500000000000082,0.2825,1.7175
3,2.5925,1.455,0.07725000000000062,0.4075,2.5925
100,87.2925,47.75,2.4092750000000005,12.7075,87.2925
200,175.4675,91.9525,4.4615750000000025,24.5325,175.4675
2000,1778.335,667.255,21.149849999999955,221.665,1778.335
10000,8958.775,2448.7975,40.976425000000006,1041.225,8958.775
20000,17945.0325,4146.3225,53.37487499999997,2054.9675,17945.0325
40000,35926.66,6995.395,71.28330000000007,4073.34,35926.66
60000,53911.1175,9380.55,85.25249999999998,6088.8825,53911.1175
80000,71901.9525,11261.11,96.25689999999997,8098.0475,71901.9525
100000,89896.0825,12806.4125,105.02704999999996,10103.9175,89896.0825
