Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.10000000000000007,0.28,1.72
3,2.6,1.455,0.1454999999999997,0.4,2.6
100,86.87,35.715,3.571500000000001,13.13,86.87
200,174.435,61.97,6.196999999999998,25.565,174.435
2000,1779.485,201.525,20.152499999999996,220.515,1779.485
10000,8971.925,284.345,28.4345,1028.075,8971.925
20000,17967.24,315.525,31.552500000000006,2032.76,17967.24
40000,35967.335,341.1,34.11000000000002,4032.665,35967.335
60000,53959.3,353.035,35.303500000000014,6040.7,53959.3
80000,71959.13,362.845,36.28450000000001,8040.87,71959.13
100000,89957.825,367.925,36.79249999999999,10042.175,89957.825
