Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1.0,1.7529502219568882,,0.07500000000000001,0.25,1.75
3,1.0,2.614717385294562,,0.07500000000000001,0.5,2.5
100,1.0,85.26306968409389,,3.925,23.5,76.5
200,1.0,170.80104528501536,,7.5,46.5,153.5
2000,1.0,1748.0670932991347,,49.0,435.5,1564.5
10000,1.0,8941.297795441385,,74.5,2025.5,7974.5
20000,1.0,17898.9936395219,,96.475,4064.5,15935.5
40000,1.0,35845.67857664621,,125.64999999999999,8100.75,31899.25
60000,1.0,53813.6295522538,,142.975,12154.75,47845.25
80000,1.0,71790.11712269382,,157.475,16155.75,63844.25
100000,1.0,89787.74953912877,,172.425,20165.25,79834.75
2,2.0,1.6896320991294809,,0.07500000000000001,0.5,1.5
3,2.0,2.7075852520583075,,0.07500000000000001,0.5,2.5
100,2.0,86.27642216953305,,3.475,21.75,78.25
200,2.0,172.29103844338866,,6.7,45.0,155.0
2000,2.0,1740.4905294198284,,52.175,442.75,1557.25
10000,2.0,8890.483987761896,,88.94999999999999,2069.0,7931.0
20000,2.0,17879.01616118934,,112.65,4061.5,15938.5
40000,2.0,35825.63255504957,,138.675,8115.5,31884.5
60000,2.0,53800.06070941485,,164.35,12121.75,47878.25
80000,2.0,71781.73751605614,,189.25,16129.0,63871.0
100000,2.0,89760.40436401982,,203.77500000000003,20152.0,79848.0
2,3.0,1.5794967643752935,,0.07500000000000001,0.5,1.5
3,3.0,2.3186245575471194,,0.07500000000000001,0.75,2.25
100,3.0,86.62975112616941,,3.325,22.25,77.75
200,3.0,171.66321292592045,,6.675,45.5,154.5
2000,3.0,1757.9196249718561,,49.425,427.25,1572.75
10000,3.0,8931.268130285509,,90.0,2034.75,7965.25
20000,3.0,17944.062664120895,,107.85,4022.25,15977.75
40000,3.0,35872.00748188044,,138.6,8094.75,31905.25
60000,3.0,53817.77733330777,,163.27499999999998,12147.0,47853.0
80000,3.0,71818.85970676926,,179.15,16128.5,63871.5
100000,3.0,89816.42284114391,,196.2,20111.25,79888.75
2,4.0,1.2695246132181985,,0.07500000000000001,1.0,1.0
3,4.0,2.398779629676536,,0.07500000000000001,1.0,2.0
100,4.0,86.75761465041839,,3.5999999999999996,22.75,77.25
200,4.0,174.9608696746971,,7.175000000000001,43.5,156.5
2000,4.0,1754.4681152038381,,51.650000000000006,432.25,1567.75
10000,4.0,8938.611956273553,,78.5,2021.75,7978.25
20000,4.0,17917.923060804875,,103.875,4033.25,15966.75
40000,4.0,35866.31985742608,,128.8,8075.75,31924.25
60000,4.0,53872.01688952572,,146.3,12073.75,47926.25
80000,4.0,71865.13500916206,,166.0,16073.75,63926.25
100000,4.0,89856.48017659734,,180.825,20097.0,79903.0
2,5.0,1.9447197203359154,,0.07500000000000001,0.25,1.75
3,5.0,2.9947847779630914,,0.07500000000000001,0.25,2.75
100,5.0,85.20363277265267,,3.225,24.25,75.75
200,5.0,173.9658453557056,,6.425,44.5,155.5
2000,5.0,1749.577834899369,,51.275,436.0,1564.0
10000,5.0,8911.69893476422,,81.8,2063.75,7936.25
20000,5.0,17886.141092260994,,101.74999999999999,4083.5,15916.5
40000,5.0,35806.13639160327,,128.225,8158.5,31841.5
60000,5.0,53784.21491459513,,150.275,12165.75,47834.25
80000,5.0,71783.93379465211,,169.5,16168.75,63831.25
100000,5.0,89750.90898225474,,188.3,20220.5,79779.5
2,6.0,1.5830655565332206,,0.07500000000000001,0.75,1.25
3,6.0,2.5554319186261014,,0.07500000000000001,1.0,2.0
100,6.0,88.81533310202872,,3.425,20.25,79.75
200,6.0,174.58619465375222,,7.0249999999999995,43.5,156.5
2000,6.0,1753.7676133999892,,49.275000000000006,427.5,1572.5
10000,6.0,8930.236293802373,,81.47500000000001,2030.0,7970.0
20000,6.0,17924.680215119515,,108.275,4023.75,15976.25
40000,6.0,35914.21266542576,,138.925,8035.75,31964.25
60000,6.0,53889.154863289645,,157.35,12054.25,47945.75
80000,6.0,71864.88032746222,,174.8,16078.25,63921.75
100000,6.0,89834.11422516336,,193.67499999999998,20108.5,79891.5
2,7.0,1.6804415157826367,,0.07500000000000001,0.5,1.5
3,7.0,2.676708852678698,,0.07500000000000001,0.5,2.5
100,7.0,87.76587340752697,,3.5,21.0,79.0
200,7.0,172.50622026172016,,6.7250000000000005,45.25,154.75
2000,7.0,1743.6565820961505,,52.825,447.5,1552.5
10000,7.0,8924.4755920668,,78.5,2058.5,7941.5
20000,7.0,17884.413506519228,,96.175,4092.75,15907.25
40000,7.0,35822.61018156256,,126.45,8145.5,31854.5
60000,7.0,53816.14954463471,,144.95,12147.0,47853.0
80000,7.0,71774.52704167363,,160.15,16168.5,63831.5
100000,7.0,89735.89761906292,,175.4,20203.0,79797.0
2,8.0,1.7744546529783873,,0.07500000000000001,0.5,1.5
3,8.0,2.487929935973358,,0.07500000000000001,1.0,2.0
100,8.0,85.09416925194488,,3.725,24.25,75.75
200,8.0,170.91197761947035,,7.6,46.75,153.25
2000,8.0,1743.113403019592,,57.574999999999996,447.25,1552.75
10000,8.0,8923.103944076545,,95.67500000000001,2048.0,7952.0
20000,8.0,17875.986805416713,,114.25,4105.25,15894.75
40000,8.0,35840.44232280289,,138.975,8136.75,31863.25
60000,8.0,53842.14489501907,,156.77499999999998,12142.0,47858.0
80000,8.0,71823.20033261138,,175.925,16144.0,63856.0
100000,8.0,89816.68221259025,,193.825,20157.5,79842.5
