Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.584,1.0,0.046000000000000964,0.416,1.584
3,2.392,1.412,0.06380000000000081,0.608,2.392
100,79.88,48.252,1.9782599999999997,20.12,79.88
200,160.346,93.52,3.669560000000002,39.654,160.346
2000,1622.522,722.474,17.86277999999996,377.478,1622.522
10000,8162.266,2835.592,37.16398000000003,1837.734,8162.266
20000,16346.428,5016.892,51.19927999999995,3653.572,16346.428
40000,32725.988,8682.764,72.45892,7274.012,32725.988
60000,49106.392,11800.166,89.68029999999987,10893.608,49106.392
80000,65491.604,14437.53,104.14837999999997,14508.396,65491.604
100000,81882.008,16550.588,115.54859999999992,18117.992,81882.008
