Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.049999999999999906,0.31,1.69
3,2.58,2.0,0.14000000000000018,0.42,2.58
100,85.28,64.41,4.468799999999999,14.72,85.28
200,170.6,127.16,8.752199999999997,29.4,170.6
2000,1722.36,1036.44,67.1696,277.64,1722.36
10000,8745.55,3385.76,207.7083999999997,1254.45,8745.55
20000,17605.66,5013.14,300.36580000000004,2394.34,17605.66
40000,35395.63,6936.4,407.92339999999996,4604.37,35395.63
60000,53233.58,8130.42,473.22720000000004,6766.42,53233.58
80000,71088.39,8968.6,518.7026000000002,8911.61,71088.39
