Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,1.0,0.010000000000000007,0.18,1.82
3,2.75,2.0,0.010000000000000007,0.25,2.75
100,88.89,66.48,0.3333999999999998,11.11,88.89
200,178.37,133.05,0.6668,21.63,178.37
2000,1791.25,1309.3,6.389200000000001,208.75,1791.25
10000,8973.24,6427.28,29.26900000000005,1026.76,8973.24
20000,17942.81,12726.47,54.990399999999994,2057.19,17942.81
40000,35896.75,24953.93,100.22439999999997,4103.25,35896.75
60000,53859.3,36830.45,140.34140000000002,6140.7,53859.3
80000,71821.91,48776.87,177.30300000000003,8178.09,71821.91
