Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.08999999999999991,0.32,1.68
3,2.51,1.1,0.0989999999999999,0.49,2.51
100,84.61,45.67,4.1103000000000005,15.39,84.61
200,169.45,87.55,7.879500000000003,30.55,169.45
2000,1729.16,553.21,49.78889999999999,270.84,1729.16
10000,8776.58,1333.98,120.05819999999999,1223.42,8776.58
20000,17641.24,1757.04,158.13360000000006,2358.76,17641.24
40000,35399.65,2167.0,195.02999999999997,4600.35,35399.65
60000,53180.39,2394.48,215.50319999999988,6819.61,53180.39
80000,70968.12,2559.22,230.32980000000006,9031.88,70968.12
