Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,2.0,0.09999999999999981,0.25,1.75
3,2.68,2.0,0.09999999999999981,0.32,2.68
100,86.69,64.85,3.2425000000000015,13.31,86.69
200,173.81,127.59,6.379499999999998,26.19,173.81
2000,1745.5,1107.4,55.36999999999998,254.5,1745.5
10000,8805.2,3972.21,198.61049999999994,1194.8,8805.2
20000,17700.17,6065.58,303.2789999999999,2299.83,17700.17
40000,35572.01,8616.05,430.8025,4427.99,35572.01
60000,53500.2,10222.76,511.1380000000004,6499.8,53500.2
80000,71442.72,11362.98,568.1489999999997,8557.28,71442.72
