Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.049999999999999906,0.33,1.67
3,2.54,1.86,0.09299999999999986,0.46,2.54
100,82.4,47.39,2.369500000000001,17.6,82.4
200,165.5,92.9,4.645,34.5,165.5
2000,1662.03,730.77,36.538499999999985,337.97,1662.03
10000,8382.92,2253.38,112.66899999999995,1617.08,8382.92
20000,16834.04,3280.43,164.02149999999997,3165.96,16834.04
40000,33780.34,4478.63,223.93150000000003,6219.66,33780.34
60000,50743.04,5243.22,262.161,9256.96,50743.04
80000,67708.86,5818.66,290.9330000000001,12291.14,67708.86
