Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.72,1.9,0.010000000000000007,0.28,2.72
100,89.45,49.52,0.25060000000000016,10.55,89.45
200,178.87,99.25,0.4979000000000001,21.13,178.87
2000,1786.26,963.19,4.8132,213.74,1786.26
10000,8919.27,4644.22,23.22009999999999,1080.73,8919.27
20000,17847.96,9121.95,45.61270000000001,2152.04,17847.96
40000,35706.34,17324.82,86.62249999999999,4293.66,35706.34
60000,53572.3,25037.98,125.18730000000005,6427.7,53572.3
80000,71437.48,32280.43,161.40009999999995,8562.52,71437.48
