Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.85,1.0,0.010000000000000007,0.15,1.85
3,2.69,2.0,0.10999999999999995,0.31,2.69
100,86.92,65.38,3.4168000000000003,13.08,86.92
200,173.11,127.94,6.5048,26.89,173.11
2000,1756.26,1140.45,45.8007,243.74,1756.26
10000,8861.63,4848.85,138.71620000000001,1138.37,8861.63
20000,17787.04,8869.87,210.30310000000006,2212.96,17787.04
40000,35691.89,15490.98,308.87190000000004,4308.11,35691.89
60000,53615.47,21401.01,388.05209999999994,6384.53,53615.47
80000,71546.35,26721.87,456.2205,8453.65,71546.35
