Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.3804000000000002
200,0.7505000000000003
2000,6.620500000000001
10000,31.314200000000007
20000,62.74960000000001
40000,130.56130000000002
60000,184.89910000000003
80000,237.13030000000003
100000,278.1546000000002
