Timestep,Value_at_Risk
2,0.1
3,0.2
100,3.2
200,4.720000000000005
2000,15.510000000000002
10000,32.278000000000006
20000,52.57200000000002
40000,90.99500000000002
60000,124.036
80000,145.669
100000,166.43
