Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.38005
200,0.765
2000,7.9353
10000,39.976200000000006
20000,77.32475000000001
40000,149.48240000000004
60000,227.29845000000003
80000,294.8446
100000,366.7961
