Timestep,Value_at_Risk
2,0.1
3,0.2
100,4.5
200,7.1
2000,22.7
10000,34.986499999999985
20000,54.70949999999999
40000,96.8079999999999
60000,129.5229999999999
80000,146.9564999999998
100000,168.71299999999997
