Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.2
200,10.001999999999999
2000,52.23399999999997
10000,91.80999999999999
20000,98.61299999999999
40000,109.91699999999999
60000,112.601
80000,113.82699999999997
100000,120.02499999999998
