Timestep,Value_at_Risk
2,0.015
3,0.015
100,0.595
200,1.19025
2000,12.383525
10000,60.663225
20000,121.81120000000001
40000,238.76400000000004
60000,358.16
80000,460.06907500000005
100000,563.69365
