Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.37049999999999994
200,0.7014999999999999
2000,7.397499999999999
10000,32.221000000000004
20000,62.032
40000,124.384
60000,169.1985
80000,213.27349999999998
100000,238.195
