Timestep,Value_at_Risk
2,0.01
3,0.01
100,0.25
200,0.54
2000,6.161600000000001
10000,28.285700000000006
20000,59.827000000000005
40000,106.28360000000004
60000,154.34990000000002
80000,198.18160000000006
100000,240.8203000000001
