Timestep,Value_at_Risk
2,0.01
3,0.010100000000000052
100,0.49010000000000004
200,0.9701000000000001
2000,9.73
10000,48.7402
20000,97.54
40000,194.138
60000,291.6597
80000,388.6054
100000,485.1865
