Timestep,Value_at_Risk
2,0.013125000000000001
3,0.01640625
100,0.4227515625
200,0.8496609374999999
2000,8.584084375
10000,48.498259374999996
20000,97.30185156249999
40000,193.11028437500002
60000,284.3855796875
80000,376.08609687500007
100000,465.691596875
