Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.0
200,9.4
2000,44.80499999999999
10000,75.10999999999999
20000,84.5
40000,99.505
60000,121.81549999999997
80000,148.19649999999993
100000,172.21899999999997
