Timestep,Value_at_Risk
2,0.1
3,0.2
100,5.0
200,9.305999999999996
2000,35.80799999999999
10000,53.205999999999996
20000,64.82669999999997
40000,108.66989999999998
60000,149.7377
80000,190.041
100000,224.7302
