Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.86,1.0,0.010000000000000007,0.14,1.86
3,2.77,2.0,0.020000000000000014,0.23,2.77
100,89.45,64.91,0.6490999999999998,10.55,89.45
200,179.49,129.9,1.2990000000000002,20.51,179.49
2000,1789.62,1274.33,12.7433,210.38,1789.62
10000,8947.46,6060.97,60.6097,1052.54,8947.46
20000,17895.56,11599.47,115.99469999999998,2104.44,17895.56
40000,35798.46,21891.18,218.9118,4201.54,35798.46
60000,53704.19,31338.86,313.38860000000005,6295.81,53704.19
80000,71619.69,40096.96,400.9695999999998,8380.31,71619.69
100000,89541.58,48214.75,482.1475,10458.42,89541.58
200000,179196.42,82534.3,825.3429999999996,20803.58,179196.42
400000,358709.77,131987.47,1319.8747000000003,41290.23,358709.77
600000,538368.39,167422.96,1674.2296,61631.61,538368.39
800000,718094.58,195175.14,1951.7513999999996,81905.42,718094.58
1000000,897848.35,218635.07,2186.3506999999995,102151.65,897848.35
