Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.65,1.0,0.09999999999999981,0.35,1.65
3,2.56,1.07,0.10699999999999982,0.44,2.56
100,86.12,39.4,3.9399999999999977,13.88,86.12
200,173.06,72.18,7.218000000000001,26.94,173.06
2000,1761.13,408.23,40.82300000000001,238.87,1761.13
10000,8904.96,919.98,91.99799999999999,1095.04,8904.96
20000,17880.09,1165.15,116.51499999999996,2119.91,17880.09
40000,35846.64,1427.74,142.77399999999992,4153.36,35846.64
60000,53830.91,1580.9,158.09000000000003,6169.09,53830.91
80000,71823.1,1682.13,168.21300000000008,8176.9,71823.1
100000,89816.16,1771.19,177.11900000000003,10183.84,89816.16
200000,179798.19,2003.77,200.37699999999987,20201.81,179798.19
400000,359781.17,2236.82,223.68200000000002,40218.83,359781.17
600000,539766.93,2360.81,236.0809999999999,60233.07,539766.93
800000,719751.91,2456.83,245.6829999999999,80248.09,719751.91
1000000,899755.49,2528.05,252.80500000000012,100244.51,899755.49
