Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,1.0,0.0,0.18,1.82
3,2.69,1.1,0.0,0.31,2.69
100,88.93,48.92,0.0,11.07,88.93
200,177.56,98.79,0.0,22.44,177.56
2000,1778.37,984.9,0.0,221.63,1778.37
10000,8895.43,5024.59,0.0,1104.57,8895.43
20000,17805.78,10106.45,0.0,2194.22,17805.78
40000,35606.77,20088.71,0.0,4393.23,35606.77
60000,53412.63,30382.78,0.0,6587.37,53412.63
80000,71209.21,40606.07,0.0,8790.79,71209.21
100000,89009.66,50496.03,0.0,10990.34,89009.66
200000,178003.84,100351.27,0.0,21996.16,178003.84
400000,355999.59,200439.03,0.0,44000.41,355999.59
600000,534021.87,299310.5,0.0,65978.13,534021.87
800000,711996.77,401579.35,0.0,88003.23,711996.77
1000000,889992.77,499674.13,0.0,110007.23,889992.77
