Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.57,1.0,0.049999999999999906,0.43,1.57
3,2.41,1.13,0.056499999999999904,0.59,2.41
100,82.43,44.39,2.2194999999999996,17.57,82.43
200,165.75,85.08,4.2540000000000004,34.25,165.75
2000,1669.09,653.89,32.6945,330.91,1669.09
10000,8401.9,1971.01,98.55049999999996,1598.1,8401.9
20000,16855.43,2839.41,141.9705,3144.57,16855.43
40000,33805.44,3914.05,195.70249999999996,6194.56,33805.44
60000,50771.05,4590.13,229.50649999999987,9228.95,50771.05
80000,67749.17,5018.3,250.91499999999994,12250.83,67749.17
100000,84723.54,5399.13,269.9565000000001,15276.46,84723.54
200000,169680.65,6550.28,327.5139999999999,30319.35,169680.65
400000,339623.2,7632.38,381.61900000000037,60376.8,339623.2
600000,509567.17,8317.18,415.8589999999998,90432.83,509567.17
800000,679536.52,8772.54,438.6270000000002,120463.48,679536.52
1000000,849535.48,9101.49,455.0744999999999,150464.52,849535.48
